Title,Date,Rating,Genre,Director,IMDB
Unknown,24/05/2010,3,Action,Jaume Collet-Serra,http://www.imdb.com/title/tt1401152/
Cracks,28/05/2010,3,Drama,Jordan Scott,http://www.imdb.com/title/tt1183665/
Gangster No. 1,28/05/2010,4,Crime,Paul McGuigan,http://www.imdb.com/title/tt0210065/
Bronson,04/06/2010,2,Biography,Nicolas Winding Refn,http://www.imdb.com/title/tt1172570/
The Cove,07/06/2010,4,Documentary,Louie Psihoyos,http://www.imdb.com/title/tt1313104/
La Veuve De Saint-Pierre,09/06/2010,3,Drama,Patrice Leconte,http://www.imdb.com/title/tt0191636/
Johnny Mad Dog,10/06/2010,3,Drama,Jean-St»phane Sauvaire,http://www.imdb.com/title/tt1042424/
Where the Wild Things Are,11/06/2010,4,Adventure,Spike Jonze,http://www.imdb.com/title/tt0386117/
The Informant!,14/06/2010,3,Comedy,Steven Soderbergh,http://www.imdb.com/title/tt1130080/
Astro Boy,17/06/2010,3,Animation,David Bowers,http://www.imdb.com/title/tt0375568/
Daybreakers,18/06/2010,3,Action,"Michael Spierig, Peter Spierig",http://www.imdb.com/title/tt0433362/
The Road,18/06/2010,4,Adventure,Hillcoat,http://www.imdb.com/title/tt0898367/
Bunny and the Bull,21/06/2010,1,Comedy,Paul King,http://www.imdb.com/title/tt1251725/
Sherlock Holmes,21/06/2010,3,Action,Guy Ritchie,http://www.imdb.com/title/tt0988045/
Avatar,23/06/2010,3,Fantasy,James Cameron,http://www.imdb.com/title/tt0499549/
A Prophet,24/06/2010,4,Drama,Jacques Audiard,http://www.imdb.com/title/tt1235166/
Alvin and the Chipmunks II - The Squeakquel,28/06/2010,3,Animation,Betty Thomas,http://www.imdb.com/title/tt1231580/
Edge of Darkness,28/06/2010,1,Crime,Martin Campbell,http://www.imdb.com/title/tt1226273/
Harry Brown,28/06/2010,4,Crime,Daniel Barber,http://www.imdb.com/title/tt1289406/
Glorious 39,01/07/2010,4,Drama,Stephen Poliakoff,http://www.imdb.com/title/tt1319694/
Passchendaele,01/07/2010,2,Drama,Paul Gross,http://www.imdb.com/title/tt1092082/
Aliens in the Attic,05/07/2010,3,Animation,John Schultz,http://www.imdb.com/title/tt0775552/
Attack On Leningrad,05/07/2010,2,Drama,Aleksandr Buravskiy,http://www.imdb.com/title/tt0432314/
Crazy Heart,05/07/2010,4,Drama,Scott Cooper,http://www.imdb.com/title/tt1263670/
Amelia,09/07/2010,2,Adventure,Mira Nair,http://www.imdb.com/title/tt1129445/
Flammen & Citronen,11/07/2010,4,Drama,Ole Christian Madsen,http://www.imdb.com/title/tt0920458/
Flushed Away,11/07/2010,3,Animation,"David Bowers, Sam Fell",http://www.imdb.com/title/tt0424095/
Rush,14/07/2010,3,Crime,Lili Fini Zanuck,http://www.imdb.com/title/tt0102820/
Invictus,15/07/2010,3,Biography,Clint Eastwood,http://www.imdb.com/title/tt1057500/
Alice in Wonderland,21/07/2010,4,Adventure,Tim Burton,http://www.imdb.com/title/tt1014759/
The Curious Case of Benjamin Button,21/07/2010,4,Drama,David Fincher,http://www.imdb.com/title/tt0421715/
Percy Jackson and the Lightning Thief,21/07/2010,3,Adventure,Chris Columbus,http://www.imdb.com/title/tt0814255/
Creation,26/07/2010,4,Drama,Jon Amiel,http://www.imdb.com/title/tt0974014/
Reservation Road,26/07/2010,2,Crime,Terry George,http://www.imdb.com/title/tt0831884/
Precious,16/08/2010,4,Drama,Lee Daniels,http://www.imdb.com/title/tt0929632/
The Insider,19/08/2010,4,Biography,Michael Mann,http://www.imdb.com/title/tt0140352/
Micmacs,19/08/2010,3,Comedy,Jean-Pierre Jeunet,http://www.imdb.com/title/tt1149361/
Mr. 73,23/08/2010,3,Crime,Olivier Marchal,http://www.imdb.com/title/tt0920470/
Rockers,23/08/2010,3,Drama,Ted Bafaloukos,http://www.imdb.com/title/tt0079815/
Food Inc.,26/08/2010,3,Documentary,Robert Kenner,http://www.imdb.com/title/tt1286537/
Shutter Island,26/08/2010,3,Mystery ,Martin Scorcese,http://www.imdb.com/title/tt1130884/
The Lovely Bones,01/09/2010,3,Drama,Peter Jackson,http://www.imdb.com/title/tt0380510/
The Girl with the Dragon Tattoo,02/09/2010,4,Drama,Niels Arden Oplev,http://www.imdb.com/title/tt1132620/
I Love You Phillip Morris,02/09/2010,2,Comedy,"Glenn Ficarra, John Requa",http://www.imdb.com/title/tt1045772/
Centurion,06/09/2010,4,Action,Neil Marshall,http://www.imdb.com/title/tt1020558/
Whiteout,06/09/2010,2,Action,Dominic Sena,http://www.imdb.com/title/tt0365929/
Down Terrace,10/09/2010,2,Comedy,Ben Wheatley,http://www.imdb.com/title/tt1489167/
The Yakuza,10/09/2010,3,Action,Sydney Pollack,http://www.imdb.com/title/tt0073918/
Clash of the Titans,15/09/2010,2,Action,Louis Leterrier,http://www.imdb.com/title/tt0800320/
Antichrist,16/09/2010,3,Horror,Lars von Trier,http://www.imdb.com/title/tt0870984/
Me and Orson Welles,19/09/2010,3,Drama,Richard Linklater,http://www.imdb.com/title/tt1175506/
Rumble Fish,19/09/2010,4,Drama,Francis Ford Coppola,http://www.imdb.com/title/tt0086216/
Cemetery Junction,20/09/2010,3,Comedy,"Ricky Gervais, Stephen Merchant",http://www.imdb.com/title/tt1196204/
Pimp,22/09/2010,1,Thriller,Robert Cavanah,http://www.imdb.com/title/tt1460643/
Four Lions,23/09/2010,3,Comedy,Christopher Morris,http://www.imdb.com/title/tt1341167/
From Paris with Love,27/09/2010,3,Action,Pierre Morel,http://www.imdb.com/title/tt1179034/
The Taking of Pelham 123,27/09/2010,3,Action,Tony Scott,http://www.imdb.com/title/tt1111422/
The Young Victoria,27/09/2010,4,Biography,Jean-Marc Vall»e,http://www.imdb.com/title/tt0962736/
Bad Lieutenant - Port of Call New Orleans,03/10/2010,3,Crime,Werner Herzog,http://www.imdb.com/title/tt1095217/
Rush: Beyond The Lighted Stage,03/10/2010,5,Documentary,"Sam Dunn, Scot McFadyen",http://www.imdb.com/title/tt1545103/
Flashbacks of a Fool,06/10/2010,3,Drama,Baillie Walsh,http://www.imdb.com/title/tt1037218/
Prince of Persia - The Sands of Time,06/10/2010,2,Action,Mike Newell,http://www.imdb.com/title/tt0473075/
Gamer,13/10/2010,1,Action,"Mark Neveldine, Brian Taylor",http://www.imdb.com/title/tt1034032/
Tatie Danielle,13/10/2010,3,Comedy,Ötienne Chatiliez,http://www.imdb.com/title/tt0100747/
Adventureland,18/10/2010,3,Comedy,Gregg Mottola,http://www.imdb.com/title/tt1091722/
The Take,18/10/2010,3,Crime,Brad Furman,http://www.imdb.com/title/tt0828158/
Up,18/10/2010,4,Animation,"Pete Docter, Bob Peterson",http://www.imdb.com/title/tt1049413/
Solomon Kane,22/10/2010,2,Action,Michael J. Bassett,http://www.imdb.com/title/tt0970452/
Tetro,22/10/2010,3,Drama,Francis Ford Coppola,http://www.imdb.com/title/tt0964185/
The Fourth Kind,25/10/2010,1,Sci-Fi,Olatunde Osunsanmi,http://www.imdb.com/title/tt1220198/
American - The Bill Hicks Story,02/11/2010,4,Documentary,"Matt Harlock, Paul Thomas",http://www.imdb.com/title/tt1179947/
Exit Through the Gift Shop,02/11/2010,4,Documentary,Banksy,http://www.imdb.com/title/tt1587707/
A Perfect Getaway,06/11/2010,2,Action,David Twohy,http://www.imdb.com/title/tt0971209/
The Blind Side,06/11/2010,3,Biography,John Lee Hancock,http://www.imdb.com/title/tt0878804/
Fame,11/11/2010,2,Drama,Kevin Tancharoen,http://www.imdb.com/title/tt1016075/
Paycheck,11/11/2010,3,Sci-Fi,John Woo,http://www.imdb.com/title/tt0338337/
Iron Man 2,16/11/2010,3,Action,Jon Favreau,http://www.imdb.com/title/tt1228705/
The Lost Boys,16/11/2010,4,Horror,Joel Schumacher,http://www.imdb.com/title/tt0093437/
Brooklyn's Finest,19/11/2010,3,Crime,Antoine Fuqua,http://www.imdb.com/title/tt1210042/
Legion,19/11/2010,3,Action,Scott Charles Stewart,http://www.imdb.com/title/tt1038686/
Black Death,23/11/2010,2,Drama,Christopher Smith,http://www.imdb.com/title/tt1181791/
Perrier's Bounty,23/11/2010,3,Action, Ian Fitzgibbon,http://www.imdb.com/title/tt1003034/
Firewall,30/11/2010,2,Crime,Richard Loncraine,http://www.imdb.com/title/tt0408345/
Street Kings,30/11/2010,3,Action,David Ayer,http://www.imdb.com/title/tt0421073/
Brothers,03/12/2010,3,Drama,Jim Sheridan,http://www.imdb.com/title/tt0765010/
Youth in Revolt,03/12/2010,2,Comedy,Miguel Arteta,http://www.imdb.com/title/tt0403702/
Unmade Beds,07/12/2010,2,Comedy,Alexis Dos Santos,http://www.imdb.com/title/tt0997263/
Up in the Air,07/12/2010,2,Drama, Jason Reitman,http://www.imdb.com/title/tt1193138/
The Last Station,10/12/2010,3,Biography,Michael Hoffman,http://www.imdb.com/title/tt0824758/
The Losers,10/12/2010,3,Action,Sylvain White,http://www.imdb.com/title/tt0480255/
Dragon Hunters,14/12/2010,3,Animation," Guillaume Ivernel, Arthur Qwak",http://www.imdb.com/title/tt0944834/
Father Of My Children,14/12/2010,3,Drama,Mia Hansen-LØve,http://www.imdb.com/title/tt1356928/
Supernova,14/12/2010,3,Sci-Fi,Walter Hill,http://www.imdb.com/title/tt0134983/
Zombieland,18/12/2010,3,Comedy,Ruben Fleischer,http://www.imdb.com/title/tt1156398/
The Salton Sea,20/12/2010,3,Crime,D.J. Caruso,http://www.imdb.com/title/tt0235737/
The Ghost,22/12/2010,3,Thriller,Roman Polanski,http://www.imdb.com/title/tt1139328/
The White Ribbon,29/12/2010,2,Drama,Michael Haneke,http://www.imdb.com/title/tt1149362/
Toy Story 3,30/12/2010,4,Animation,Lee Unkrich,http://www.imdb.com/title/tt0435761/
