Title,Date,Rating,Genre,Director,IMDB
"Running with the Devil: The Wild World of John McAfee",8/25/2022,2,Documentary,Charlie Russell,https://www.imdb.com/title/tt21379574/
Untold: The Rise and Fall of AND1,8/26/2022,3,Documentary,Kevin Wilson Jr.,https://www.imdb.com/title/tt21388560/
Licorice Pizza,8/27/2022,4,Comedy,Paul Thomas Anderson,https://www.imdb.com/title/tt11271038/
Kajillionaire,9/13/2022,3,Comedy,Miranda July,https://www.imdb.com/title/tt8143990/
I Used to Be Famous,9/17/2022,2,Drama,Eddie Sternberg,https://www.imdb.com/title/tt15807910/
Onboard the Transcontinental Race,9/17/2022,3,Documentary,Antonin Michaud Soret,https://www.imdb.com/title/tt11806450/
The Nest,9/18/2022,2,Drama,Sean Durkin,https://www.imdb.com/title/tt8338762/
Stiv,9/22/2022,2,Documentary,Danny Garcia,https://www.imdb.com/title/tt6496816/
Do Revenge,9/24/2022,2,Comedy,Jennifer Kaytin Robinson,https://www.imdb.com/title/tt13327038/
Alfie,9/25/2022,2,Drama,Charles Shyer,https://www.imdb.com/title/tt0375173/
"Eat the Rich: The GameStop Saga",10/1/2022,2,Documentary,Theo Love,https://www.imdb.com/title/tt14036920/
The Playlist,10/14/2022,4,Documentary,Per-Olav Sørensen,https://www.imdb.com/title/tt11564258/
Seventh Son,10/16/2022,2,Action,Sergei Bodrov,https://www.imdb.com/title/tt1121096/
Beastie Boys Story,10/19/2022,5,Documentary,Spike Jonze,https://www.imdb.com/title/tt11615290/
Here to be Heard: The Story of The Slits,10/23/2022,3,Documentary,William E. Badgley,https://www.imdb.com/title/tt4706292/
Im Westen nichts Neues,10/29/2022,4,Drama,Edward Berger,https://www.imdb.com/title/tt1016150/
The Good Nurse,10/30/2022,3,Drama,Tobias Lindholm,https://www.imdb.com/title/tt4273800/
The Last Vermeer,10/30/2022,3,Drama,Dan Friedkin,https://www.imdb.com/title/tt8337320/
Ventoux,10/31/2022,2,Drama,Nicole van Kilsdonk,https://www.imdb.com/title/tt4075520/
"Billie Eilish: The World's a Little Blurry",11/6/2022,3,Documentary,R.J. Cutler,https://www.imdb.com/title/tt11459366/
The English,11/12/2022,4,Drama,Hugo Blick,https://www.imdb.com/title/tt11771270/
Velvet Goldmine,11/13/2022,2,Drama,Todd Haynes,https://www.imdb.com/title/tt0120879/
The Velvet Underground,11/14/2022,3,Documentary,Todd Haynes,https://www.imdb.com/title/tt7230750/
Siberia,11/19/2022,2,Drama,Matthew Ross,https://www.imdb.com/title/tt6494418/
The Unbearable Weight of Massive Talent,11/19/2022,3,Action,Tom Gormican,https://www.imdb.com/title/tt11291274/
Long Shot,11/20/2022,3,Comedy,Jonathan Levine,https://www.imdb.com/title/tt2139881/
Enola Holmes 2,11/24/2022,3,Action,Harry Bradbeer,https://www.imdb.com/title/tt14641788/
The Punk Singer,11/27/2022,4,Documentary,Sini Anderson,https://www.imdb.com/title/tt1785612/
"Sr.",12/8/2022,3,Documentary,Chris Smith,https://www.imdb.com/title/tt21816824/
Laddie: The Man Behind the Movies,12/13/2022,3,Documentary,Amanda Ladd-Jones,https://www.imdb.com/title/tt4214198/
"Cryptopia: Bitcoin, Blockchains and the Future of the Internet",12/18/2022,3,Documentary,"Torsten Hoffmann, Michael Watchulonis",https://www.imdb.com/title/tt9203586/
Filth,12/18/2022,3,Drama,"Jon S. Baird",https://www.imdb.com/title/tt1450321/
Icarus,12/18/2022,4,Documentary,Bryan Fogel,https://www.imdb.com/title/tt6333060/
Wonder Woman 1984,12/22/2022,2,Action,Patty Jenkins,https://www.imdb.com/title/tt7126948/
"Skandal! Bringing Down Wirecard",12/23/2022,3,Documentary,James Erskine,https://www.imdb.com/title/tt21836620/
"Glass Onion: A Knives Out Mystery",12/23/2022,3,Crime,Rian Johnson,https://www.imdb.com/title/tt11564570/
Burnt,12/26/2022,2,Drama,John Wells,https://www.imdb.com/title/tt2503944/
Greyhound,12/27/2022,3,Action,Aaron Schneider,https://www.imdb.com/title/tt6048922/
