Title,Date,Rating,Genre,Director,IMDB
Shiny_Flakes: The Teenage Drug Lord,8/15/2021,3,Documentary,"Eva Müller, Michael Schmitt",https://www.imdb.com/title/tt15036416/
ReMastered: The Lion's Share,8/15/2021,3,Documentary,Sam Cullman,https://www.imdb.com/title/tt9046576/
The Firm,8/20/2021,3,Drama,Sydney Pollack,https://www.imdb.com/title/tt0106918/
Count Me In,8/25/2021,2,Documentary,Mark Lo,https://www.imdb.com/title/tt6889042/
Once Were Brothers: Robbie Robertson and The Band,8/26/2021,4,Documentary,Daniel Roher,https://www.imdb.com/title/tt10334456/
The Vault,8/29/2021,3,Action,Jaume Balagueró,https://www.imdb.com/title/tt9742794/
Chaos,8/31/2021,2,Action,Tony Giglio,https://www.imdb.com/title/tt0402910/
"9/11: Inside the President's War Room",8/31/2021,4,Documentary,Adam Wishart,https://www.imdb.com/title/tt15010478/
Secret in Their Eyes,9/2/2021,2,Crime,Billy Ray,https://www.imdb.com/title/tt1741273/
Platoon: Brothers in Arms,9/4/2021,2,Documentary,Paul Sanchez,https://www.imdb.com/title/tt6111980/
Worth,9/6/2021,3,Drama,Sara Colangelo,https://www.imdb.com/title/tt8009744/
6 Days,9/8/2021,2,Drama,Toa Fraser,https://www.imdb.com/title/tt4703048/
Jerry Maguire,9/9/2021,3,Drama,Cameron Crowe,https://www.imdb.com/title/tt0116695/
Minimalism: A Documentary About the Important Things,9/11/2021,2,Documentary,Matt D'Avella,https://www.imdb.com/title/tt3810760/
Cindy Sherman #Untitled,9/12/2021,4,Documentary,Clare Beavan,https://www.imdb.com/title/tt11001250/
LuLaRich,9/15/2021,3,Documentary,"Jenner Furst, Julia Willoughby Nason",https://www.imdb.com/title/tt15213278/
The Hummingbird Project,9/19/2021,3,Drama,Kim Nguyen,https://www.imdb.com/title/tt6866224/
Last Man Standing: Suge Knight and the Murders of Biggie & Tupac,9/20/2021,3,Documentary,Nick Broomfield,https://www.imdb.com/title/tt14679856/
Schumacher,9/23/2021,3,Documentary,"Hanns-Bruno Kammertöns, Vanessa Nöcker, Michael Wech",https://www.imdb.com/title/tt10322274/
Ode to Joy,9/28/2021,1,Comedy,Jason Winer,https://www.imdb.com/title/tt3009772/
The Green Knight,10/1/2021,3,Adventure,David Lowery,https://www.imdb.com/title/tt9243804/
United Skates,10/2/2021,3,Documentary,"Tina Brown, Dyana Winkler",https://www.imdb.com/title/tt4009728/
Rock and Roll's Greatest Failure: Otway the Movie,10/3/2021,3,Documentary,Steve Barker,https://www.imdb.com/title/tt2357748/
The Kitchen,10/4/2021,2,Action,Andrea Berloff,https://www.imdb.com/title/tt5822564/
Inside Job,10/6/2021,4,Documentary,Charles Ferguson,https://www.imdb.com/title/tt1645089/
Joker,10/7/2021,4,Crime,Todd Phillips,https://www.imdb.com/title/tt7286456/
Gimme Danger,10/14/2021,4,Documentary,Jim Jarmusch,https://www.imdb.com/title/tt1714917/
The Bike Thief,10/12/2021,2,Drama,Matt Chambers,https://www.imdb.com/title/tt9340872/
Red 2,10/16/2021,2,Action,Dean Parisot,https://www.imdb.com/title/tt1821694/
Carlito's Way,10/18/2021,4,Crime,Brian De Palma,https://www.imdb.com/title/tt0106519/
Body of Lies,10/23/2021,3,Action,Ridley Scott,https://www.imdb.com/title/tt0758774/
The Next Three Days,10/24/2021,1,Action,Paul Haggis,https://www.imdb.com/title/tt1458175/
Toryboy the Movie,10/24/2021,3,Documentary,John Walsh,https://www.imdb.com/title/tt1740117/
The Love Punch,10/25/2021,1,Comedy,Joel Hopkins,https://www.imdb.com/title/tt2234261/
Inferno,10/27/2021,2,Action,Ron Howard,https://www.imdb.com/title/tt3062096/
Killers Anonymous,10/28/2021,1,Action,Martin Owen,https://www.imdb.com/title/tt8400758/
